timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09,Hydro 36,Hydro 37,Hydro 38,Hydro 39
t0041,2024-01-02 17:00:00,0.2187,0.21869999999999998,0.2187,0.0055,0.12619999999999998,0.12619999999999998,0.12619999999999998,0.0,0.0,0.21869999999999998,0.21869999999999998,0.21869999999999998,0.0,0.0,0.2187,0.2187,0.2187,0.0327,0.0327,0.2187,0.0653,0.29519999999999996,0.29519999999999996,0.0653,0.1766565019443783,0.16322688421030057,0.26221733205588,0.11579713847593476,0.09630732686660025,0.09818096080952939,0.00041887578074036795,0.005279387218925646,0.12400476948882434,0.16634727812861028,0.0440688797699139,0.0440086280027914,0.17886737087409543,0.12228237867196805,0.1417832607766054,0.19608999338057648,0.17707233195073913,0.043580166267080014,0.027983739922640402,0.027851619985998374,0.02840796379035,0.02793424212994389,0.027941426989682147,0.02794277664996091,0.02794928992363555,0.027937126441957897,0.027934450993994997,0.026398917720243453,0.04358272927396091,0.027930204345016824,0.04508897050107138,0.028290680551362073,0.027860575057653447,0.027919253541795364,0.027866136488020277,0.03797687011440354,0.04512296573054621,0.04510840005471262,0.008210100178720224,0.03952012621595755,0.1827607640206438,0.2388173353236834,0.11886075362986742,0.04618388792724864,0.20436463490917198,0.06548087041891117,0.07241565301471346,0.0768852743290065,0.05796553877252914,0.06013472143233183,0.05796553877252914,0.05796553877252914,0.056063207599285715,0.056063207599285715,0.056063207599285715,0.056063207599285715,0.056063207599285715,0.056063207599285715,0.056063207599285715,0.05492190849422727,0.027956399278890726,0.05702436653163326,0.031216701411267093,0.05701203779304868,0.03122461559324096,0.056999810185796744,0.058567786543503246,0.058550410073404585,0.05703534495643947,0.05703083824629738,0.05137717962167472,0.027373279841591668,0.031214128677067902,0.05649981302047563,0.02907089178822202,0.036459980419177,0.04878007607144429,0.030111218681555404,0.006508445703370332,0.0364569310766045,0.03368234745141125,0.1201497406705431,0.03793824084863064,0.09077577162195466,0.14990447428721784,0.016794806970208534,0.6816734979866921,0.0,3.981440568181834e-17,0.028330567318733332,0.02793886398907112,0.027936356325848094,0.255,0.25485714285714284,0.0,0.0
t0042,2024-01-02 18:00:00,0.22089999999999999,0.22089999999999999,0.22089999999999999,0.0055,0.1706,0.1706,0.1706,0.0,0.0,0.2209,0.2209,0.2209,0.0,0.0,0.22089999999999999,0.22089999999999999,0.2209,0.0337,0.0337,0.2209,0.1991,0.29569999999999996,0.29569999999999996,0.19909999999999997,0.12131887405576444,0.11457739700139577,0.22044433127333335,0.08724808205022709,0.103944112335297,0.0977823708027692,0.0005740507771803886,0.001683536848152796,0.08189855213412323,0.11253046743625526,0.053584426875079104,0.05247836495066201,0.12114143706229,0.08484882553185726,0.09651120802269156,0.13559531093940602,0.12289405177888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0043,2024-01-02 19:00:00,0.21839999999999998,0.21839999999999998,0.21839999999999998,0.036399999999999995,0.1723,0.1723,0.1723,0.0,0.0,0.21839999999999998,0.21839999999999998,0.21839999999999998,0.0,0.0,0.21839999999999998,0.21839999999999998,0.21839999999999998,0.0361,0.0361,0.21839999999999998,0.4114,0.2969,0.2969,0.41139999999999993,0.09497531004299578,0.0887706956989759,0.20657490151544103,0.07514062484176796,0.10183857877493199,0.0976433965541536,0.0007463143569280334,0.0005399914256388334,0.06293704837594939,0.0847370556092271,0.0714426888326377,0.0679291571297182,0.09375327420589635,0.06907848380043982,0.07450446960483915,0.1064142830289265,0.09704492399638132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0044,2024-01-02 20:00:00,0.2171,0.2171,0.21709999999999996,0.037700000000000004,0.17179999999999998,0.17179999999999998,0.17179999999999998,0.0,0.0,0.21710000000000002,0.21710000000000002,0.21710000000000002,0.0,0.0,0.2171,0.2171,0.2171,0.0356,0.0356,0.2171,0.41509999999999997,0.29429999999999995,0.29429999999999995,0.4151,0.0849921389018783,0.07609288390926325,0.20591307668529332,0.07131151200018943,0.09580100614052499,0.0970689521174042,0.0008799574593603143,0.0009211405087010769,0.05649758797164391,0.07141799342457421,0.103181489264527,0.0977363949323228,0.08370579160285463,0.06481530580020331,0.06519143452969518,0.09514618952141023,0.08698628074612288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0045,2024-01-02 21:00:00,0.21989999999999998,0.21989999999999998,0.21989999999999998,0.0489,0.17179999999999998,0.17179999999999998,0.17179999999999998,0.0,0.0,0.2199,0.2199,0.2199,0.0,0.0,0.21989999999999998,0.21989999999999998,0.2199,0.0345,0.0345,0.2199,0.3997,0.29319999999999996,0.29319999999999996,0.39969999999999994,0.07949236564216806,0.06585818964804818,0.20315863890930358,0.06687950818330204,0.09044205845216201,0.09548601935043839,0.000932778515574816,0.0019098353103981203,0.05066660645868148,0.06058318061283237,0.145855492591387,0.1407629806158836,0.07880527124680181,0.06052483961146265,0.057017554101210836,0.08802629475285421,0.08057536151542409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0046,2024-01-02 22:00:00,0.2212,0.22119999999999998,0.22119999999999998,0.0573,0.17179999999999998,0.17179999999999998,0.17179999999999998,0.0,0.0,0.22119999999999998,0.22119999999999998,0.22119999999999998,0.0,0.0,0.2212,0.2212,0.22120000000000004,0.0336,0.0336,0.22120000000000004,0.3918,0.29309999999999997,0.29309999999999997,0.3918,0.07853883894065482,0.0575248476570612,0.1983948689893723,0.06261704409681447,0.08525198582555024,0.094735235117264,0.0009365530570908361,0.002830359206944943,0.04514564104525574,0.052408866219587104,0.191103179543276,0.1872434999893648,0.07853554664264654,0.05597035529022241,0.04982832620209873,0.0857619865280265,0.0786572094525259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0047,2024-01-02 23:00:00,0.2196,0.2196,0.21959999999999996,0.0055,0.16369999999999998,0.16369999999999998,0.16369999999999998,0.0,0.0,0.2196,0.2196,0.2196,0.0,0.0,0.2196,0.2196,0.21960000000000002,0.0325,0.0325,0.21960000000000002,0.3405,0.291,0.291,0.3405,0.07303307023679999,0.04030085829318042,0.18863489200070052,0.0543398223198569,0.08273880194138124,0.0913932745726776,0.0009727625345609365,0.0030411131609212774,0.03407526458958026,0.039561436905451844,0.24096186664977098,0.23890156503272403,0.07384350678441172,0.046713706346170954,0.03571290684073801,0.07829972934998615,0.07242682313497167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0048,2024-01-02 00:00:00,0.2211,0.2211,0.22109999999999996,0.023,0.0062,0.0062,0.0062,0.0,0.0,0.2211,0.2211,0.2211,0.0,0.0,0.2211,0.2211,0.22110000000000002,0.0338,0.0338,0.22110000000000002,0.2159,0.2935,0.2935,0.21589999999999998,0.8235126010061204,0.5707177780972259,0.6441008685561344,0.4012488676674685,0.010520622341468475,0.140050438780595,0.0009520513370715652,0.192880722175002,0.49393512247835997,0.6194386555056395,0.39093338323351,0.316386512940186,0.8469337057816172,0.4418450489925228,0.5340032670003457,0.8702202859921083,0.8097207765761867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0049,2024-01-03 01:00:00,0.22190000000000001,0.22190000000000001,0.2219,0.0055,0.011099999999999999,0.011099999999999999,0.011099999999999999,0.0,0.0,0.2219,0.2219,0.2219,0.0,0.0,0.22190000000000001,0.22190000000000001,0.2219,0.0334,0.0334,0.2219,0.081,0.29059999999999997,0.29059999999999997,0.08099999999999999,0.05764373212519487,0.016142223061641866,0.19442568663924614,0.05527819488753219,0.07656704612712925,0.087297564706267,0.0010593610405777994,0.0029752677998291775,0.021031663474616435,0.02936980420956658,0.348789549168245,0.350766075586094,0.061350100340040174,0.04381904815297095,0.017693606790121746,0.058181177319546015,0.05510737431900409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0050,2024-01-03 02:00:00,0.2206,0.2206,0.2206,0.0055,0.23009999999999997,0.23009999999999997,0.23009999999999997,0.0,0.0,0.22060000000000002,0.22060000000000002,0.22060000000000002,0.0,0.0,0.2206,0.2206,0.2206,0.0337,0.0337,0.2206,0.0847,0.2915,0.2915,0.0847,0.05525779643826632,0.01611631014248777,0.20818362102509538,0.06386493435040971,0.06520641249069575,0.089075702369597,0.001112782964208562,0.002975276192400348,0.022435366273518435,0.030866200062505,0.399142215485091,0.402232566707878,0.06037536666824663,0.04955552941073195,0.01849132416881994,0.05646537388059403,0.052028452674826864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0051,2024-01-03 03:00:00,0.2191,0.2191,0.2191,0.0055,0.22269999999999998,0.22269999999999998,0.22269999999999998,0.0,0.0,0.21910000000000002,0.21910000000000002,0.21910000000000002,0.0,0.0,0.2191,0.2191,0.21910000000000002,0.0336,0.0336,0.21910000000000002,0.0692,0.2929,0.2929,0.0692,0.048566492273742164,0.014714428844108432,0.21335328656902566,0.06902110738455725,0.05027081582968375,0.0883954759059256,0.0011478138402056923,0.0029753579706011373,0.022353483334214434,0.03000541696726421,0.44371140346429294,0.44743169936828203,0.054285667320121356,0.05210497378695394,0.017866160859946505,0.050813469121294995,0.04583458290400162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0052,2024-01-03 04:00:00,0.2203,0.22029999999999997,0.22029999999999997,0.005399999999999999,0.2158,0.2158,0.2158,0.0,0.0,0.2203,0.2203,0.2203,0.0,0.0,0.2203,0.2203,0.22030000000000002,0.0339,0.0339,0.22030000000000002,0.0647,0.28979999999999995,0.28979999999999995,0.06470000000000001,0.04098817453252831,0.012077487474990541,0.20432417386473742,0.0686203995572971,0.036866459132106504,0.0864644397953364,0.0013251486405302742,0.002978153190479793,0.019689546531125306,0.026950730815827634,0.48535199294103304,0.487513769327874,0.046374519515074084,0.05005711682504066,0.01527783406226747,0.04354540862956728,0.0384091985515615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0053,2024-01-03 05:00:00,0.22039999999999998,0.2204,0.2204,0.0055,0.1972,0.1972,0.1972,0.0,0.0,0.22039999999999998,0.22039999999999998,0.22039999999999998,0.0,0.0,0.22039999999999998,0.22039999999999998,0.2204,0.034,0.034,0.2204,0.048499999999999995,0.2893,0.2893,0.0485,0.03613396504715295,0.010038050837823251,0.18749860786814154,0.06601532734363048,0.02576607008586575,0.084183310246643,0.002304549824865846,0.003021882991086214,0.016135817831091824,0.02470948443678642,0.524993812371211,0.52317585075505,0.04156473447330218,0.04610051721018921,0.01250333757886307,0.038247844014901805,0.033562664135163435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0054,2024-01-03 06:00:00,0.22039999999999998,0.2204,0.2204,0.005399999999999999,0.2128,0.2128,0.2128,0.0,0.0,0.22039999999999998,0.22039999999999998,0.22039999999999998,0.0,0.0,0.22039999999999998,0.22039999999999998,0.2204,0.034,0.034,0.2204,0.12050000000000001,0.2893,0.2893,0.1205,0.033170142512264515,0.008972886293428853,0.17308654370008203,0.06366659483909949,0.018406493089825074,0.0815501801435916,0.0032280124307155784,0.003577456567673117,0.013555026700679828,0.022877093065524764,0.560847493438025,0.553819028697454,0.03864812676614627,0.04298234486761576,0.010732023336699576,0.03486668497898867,0.0307178766048197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0055,2024-01-03 07:00:00,0.22169999999999998,0.22169999999999998,0.22169999999999998,0.11800000000000001,0.2487,0.2487,0.2487,0.0,0.0,0.2217,0.2217,0.2217,0.0,0.0,0.22169999999999998,0.22169999999999998,0.2217,0.035,0.035,0.2217,0.23470000000000002,0.2924999999999999,0.2924999999999999,0.23470000000000002,0.032013593514144935,0.007810484010270964,0.1609892516168287,0.06038341869308892,0.014417559270277951,0.0780459847182226,0.003554951264957378,0.005780793144941626,0.011574979466878781,0.019762631064401473,0.594597341065434,0.5828404489974,0.03720700438117863,0.03986249816477655,0.009243265675110239,0.033206540266507406,0.029564094663909215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0056,2024-01-03 08:00:00,0.2249,0.22490000000000002,0.2249,0.1098,0.24280000000000002,0.24280000000000002,0.24280000000000002,0.0,0.0,0.22490000000000002,0.22490000000000002,0.22490000000000002,0.0,0.0,0.2249,0.2249,0.22490000000000002,0.0356,0.0356,0.22490000000000002,0.3277,0.2923,0.2923,0.3277,0.031700882073055964,0.006902208951574517,0.1495844938151118,0.05631984737715604,0.011694905398633,0.07417968199043061,0.0037055007049722074,0.010172505807026756,0.009945560568127738,0.017242503905437342,0.6274196469517961,0.613872727680858,0.036623879493560454,0.03654018440948498,0.008028712730990843,0.032602433723174576,0.029376705920783012,0.2564927840406643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027630440465769724,0.2565078687185506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13957387082481312,0.0,0.11829323382416358,0.0274699145078855,0.0009014272497628258,0.1216625963701304,0.13729891218267468,0.23197158622079983,0.09653606548535154,0.2499175888102505,0.0,0.0,0.0,0.0,0.07473690086069999,0.07473690086069999,0.07473690086069999,0.07473690086069999,0.07473690086069999,0.07473690086069999,0.07473690086069999,0.07321545459103908,0.0,0.0,0.24021440690360957,0.0,0.2402753070129428,0.0,0.1903761171777931,0.19031963450868708,0.0,0.0,0.14400578057179952,0.0,0.0,0.0,0.14144961092495895,0.23460434431361002,0.3138788784507919,0.19375278412257255,0.23934460290085585,0.23458472310134848,0.0012785505262321458,0.6006920148392545,0.02015534381626572,0.15076506197702802,0.0,0.3390675932021877,0.480492257264588,0.0,0.0,0.0,0.0,0.0,0.255,0.25485714285714284,0.0,0.0
t0057,2024-01-03 09:00:00,0.22149999999999997,0.22149999999999997,0.2215,0.08230000000000001,0.1976,0.1976,0.1976,0.0,0.0,0.2215,0.2215,0.2215,0.0,0.0,0.22149999999999997,0.22149999999999997,0.2215,0.0374,0.0374,0.2215,0.27959999999999996,0.2942,0.2942,0.27959999999999996,0.03148003630837343,0.0066257171234759635,0.13941428100008718,0.05341553261274514,0.0088601271576697,0.0699733469345746,0.0036517296957240936,0.0163403577558103,0.008520854538331027,0.017356188978172947,0.651600764158532,0.6400871276625361,0.036171424715478996,0.03397324340002331,0.007129958441633253,0.03234866703153837,0.02937715542799897,0.5074860266644551,0.25105301904828636,0.24986771969008245,0.2548588964269092,0.2506089550908941,0.2506734132631652,0.0,0.25074395470305283,0.25063483137623,0.250610828891564,0.21597233031674165,0.5075158725849663,0.25057273055125023,0.0,0.2538067028561755,0.24994805912223175,0.25047448663469896,0.24999795287795168,0.0,0.0,0.0,0.3064098081748226,0.0,0.5306547624170327,0.1831126753292792,0.12772118231385832,0.5134034143505024,0.44323617185409336,0.28982726487378896,0.6136322851005923,0.6558096486771501,0.14464725423821714,0.3069631142226812,0.14464725423821714,0.14464725423821714,0.4750657179357143,0.4750657179357143,0.4750657179357143,0.4750657179357143,0.4750657179357143,0.4750657179357143,0.4750657179357143,0.4653946323531818,0.2508077354952289,0.1422986522361714,0.5573491422955974,0.14226788709153101,0.5574904436610746,0.14223737431010328,0.4995666576220099,0.4994184412457299,0.14232604780667252,0.14231480175839076,0.32035289708745973,0.24557634413709084,0.35011265733847263,0.32361473138546853,0.12507855189093794,0.4352119059990233,0.5822732112786382,0.35942863171315276,0.45504723278788983,0.43517550690671003,0.21515389440706248,0.7254974621769147,0.18433567772827647,0.453622390220342,0.061542282045269646,0.49514392207242064,0.801885385559804,0.00506451240887544,0.2835867970794406,0.2541645425658181,0.25065041958744505,0.25062792236496345,0.255,0.25485714285714284,0.0,0.0
t0058,2024-01-03 10:00:00,0.22169999999999998,0.22169999999999998,0.22169999999999998,0.1072,0.1959,0.1959,0.1959,0.0,0.0,0.2217,0.2217,0.2217,0.0,0.0,0.22169999999999998,0.22169999999999998,0.2217,0.0367,0.0367,0.2217,0.2704,0.2935,0.2935,0.2704,0.0315586149676494,0.006779727093241927,0.13399494771026357,0.053537253013200344,0.0065226538704589755,0.06577309694870839,0.0038943531360189627,0.02061571565081565,0.00768516193331313,0.018524389919523078,0.6628717864675651,0.6521157210649761,0.035905135547045,0.0332882941175039,0.006784670748477229,0.033150466734405054,0.030114879573364877,0.7340234595251843,0.4539947544853076,0.4518513040971811,0.4608771587386346,0.45319172607291713,0.45330828978605514,0.08754153035463515,0.4534358542495482,0.4532385197655506,0.45319511458295497,0.4410944951991644,0.734066628409993,0.45312621898981487,0.0029839379368452336,0.4589744118064276,0.4519965868781345,0.45294855841857995,0.4520868128529672,0.08765097235667577,0.0029861877033352307,0.002985223763103001,0.4942009854050913,0.12381204531290245,0.5952914068000301,0.35207593775070756,0.4280039628381326,0.5672789126551064,0.6425505060499822,0.5954750420233375,0.6624238738548923,0.855345277388135,0.04664485302592308,0.5042629170438764,0.04664485302592308,0.04664485302592308,0.5128394982657143,0.5128394982657143,0.5128394982657143,0.5128394982657143,0.5128394982657143,0.5128394982657143,0.5128394982657143,0.5023994381001818,0.45355119301422275,0.04588749198385735,0.8229098352334058,0.045877571051326504,0.8231184625991982,0.0458677314991512,0.6515640356915792,0.6513707232300449,0.045896326319263894,0.04589269977085843,0.1507300277721417,0.44409094336553,0.7682561702137319,0.7175923978804569,0.8737818477321561,0.612108138887645,0.8189439828438475,0.5055219946610648,0.6255213586300721,0.6120569450201375,0.4931575097165562,0.5454908051230903,0.33167014570853864,0.7500499653350999,0.2756940856057863,0.3781938799624742,0.834626967971548,0.2357132847586004,0.8399395777643134,0.4596215155606062,0.4532667088952829,0.4532260257717105,0.255,0.25485714285714284,0.0,0.0
