timestep,datetime,Hydro 16,Hydro 17,Hydro 18,Hydro 19,Hydro 20,Hydro 21,Hydro 22,Hydro 23,Hydro 24,Hydro 25,Hydro 26,Hydro 27,Hydro 28,Hydro 29,Hydro 30,Hydro 31,Hydro 32,Hydro 33,Hydro 34,Hydro 35,Hydro 40,Hydro 41,Hydro 42,Hydro 43,Wind 10,Wind 11,Wind 12,Wind 13,Wind 14,Wind 15,Wind 16,Wind 17,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Solar 10,Solar 11,Solar 12,Solar 13,Solar 14,Solar 15,Solar 16,Solar 17,Solar 18,Solar 19,Solar 01,Solar 20,Solar 21,Solar 22,Solar 23,Solar 24,Solar 25,Solar 26,Solar 27,Solar 28,Solar 29,Solar 02,Solar 30,Solar 31,Solar 32,Solar 33,Solar 34,Solar 35,Solar 36,Solar 37,Solar 38,Solar 39,Solar 03,Solar 40,Solar 41,Solar 42,Solar 43,Solar 44,Solar 45,Solar 46,Solar 47,Solar 48,Solar 49,Solar 04,Solar 50,Solar 51,Solar 52,Solar 53,Solar 54,Solar 55,Solar 56,Solar 57,Solar 58,Solar 59,Solar 05,Solar 60,Solar 61,Solar 62,Solar 63,Solar 64,Solar 65,Solar 66,Solar 67,Solar 68,Solar 69,Solar 06,Solar 70,Solar 71,Solar 72,Solar 73,Solar 74,Solar 75,Solar 07,Solar 08,Solar 09
t0035,1/2/24 10:00,0.2224,0.2224,0.2224,0.0030789278884707913,0.013763793306084071,0.013763793306084071,0.013763793306084071,0.0,0.0,0.030278572924666625,0.030278572924666625,0.030278572924666625,0.0,0.0,0.2224,0.2224,0.22240000000000001,0.0030400668830176465,0.0030400668830176465,0.22240000000000001,0.016811616630558135,0.02633109287346769,0.02633109287346769,0.03076306620209059,0.1866304175387753,0.4289754005218548,0.24480385208186362,0.12484190631951157,0.00013513541982235175,0.0030212082170509398,0.0,0.001086754205121077,0.14807328738450348,0.4016389049784948,0.000534684720961458,0.0,0.21597794903490639,0.08536769219524647,0.28110630835170297,0.2359081437029199,0.13243330449941385,0.06589216303184985,0.03281673838653313,0.03266179990017247,0.03331422636565358,0.032758691705944316,0.03276711748549373,0.03368033024021334,0.032776338127808245,0.03276207426209806,0.0327589295763647,0.059089805481665474,0.06589603812940101,0.03275395653920901,0.0658308868209294,0.03317668981684907,0.03267230213862903,0.032741114591835055,0.03267882341626656,0.033722436401625755,0.06588052046438606,0.06585925419057113,0.384772405242374,0.047634883065429776,0.6946666120775937,0.6771578665287636,0.6766651586654795,0.5919146178338697,0.6714564651730778,0.5410060526857773,0.6031083194575501,0.616656399396885,0.5176805800934691,0.20140392965862366,0.5176805800934691,0.5176805800934691,0.46691821580800735,0.46691821580800735,0.46691821580800735,0.46691821580800735,0.46691821580800735,0.46691821580800735,0.46691821580800735,0.4574129858124436,0.032784675442017526,0.509275127702064,0.456662479445469,0.5091650229963439,0.45677825521282217,0.5090558195626359,0.46974145125615085,0.4696020841667548,0.5093731746052427,0.5093329259524245,0.44377142806349523,0.03210084012891108,0.4566248439373216,0.19336133041958986,0.13318955458474072,0.04741623785598416,0.06343853383052953,0.03915966748573271,0.13451720824583321,0.04741227215980649,0.4335878948804604,0.4764076913474772,0.033688134755603165,0.546679048649494,0.6266451779719641,0.2988953476657857,0.05846596393005201,0.0746812479191592,0.06217218542128667,0.03322346368299695,0.03276411176154088,0.03276117105583307
t0036,1/2/24 11:00,0.2206,0.22059999999999996,0.2206,0.002722688298069212,0.013660798934405893,0.013660798934405893,0.013660798934405893,0.0,0.0,0.030033512532290727,0.030033512532290727,0.030033512532290727,0.0,0.0,0.2206,0.2206,0.22060000000000002,0.0031261877578906676,0.0031261877578906676,0.22060000000000002,0.016918394717837612,0.026492468314980262,0.026492468314980262,0.03095845617796837,0.1868364273784313,0.5325939533517813,0.2933247696268277,0.20916337154826573,7.003688865268225e-05,0.0,0.0,0.0013423636607188428,0.32053410241245656,0.4884183282450447,0.0,0.0,0.17236140086315907,0.21460555015822155,0.4544171447554313,0.20806075096155538,0.18537144261457347,0.09414651880925384,0.10367673032899848,0.10318723879334415,0.10524842604249923,0.10349334555812298,0.10351996481759546,0.08756447854066379,0.10354909525814818,0.10350403194499189,0.103494097053507,0.07716159143114402,0.09415205553665358,0.10347838591774375,0.09405896754854945,0.10481391181647104,0.1032204181340662,0.10343781481957115,0.10324102056978222,0.08767394908448355,0.09412988394485905,0.09409949875858492,0.3786062021883144,0.12384450111447112,0.7198613818240386,0.7121553669253434,0.7533420281532077,0.7794151276331359,0.8145091532476688,0.7319313741590341,0.6374137367374076,0.7450814086100349,0.6447607594001028,0.27187813728623467,0.6447607594001028,0.6447607594001028,0.4934770008754509,0.4934770008754509,0.4934770008754509,0.4934770008754509,0.4934770008754509,0.4934770008754509,0.4934770008754509,0.4834311036882427,0.1035754350322827,0.6342919373592899,0.4065470656973514,0.634154804160938,0.4066501359091927,0.6340187934787641,0.5675699182344728,0.5674015265217089,0.6344140528068875,0.6343639239186242,0.458802386635504,0.10141501895097334,0.406513560414803,0.37295166902842586,0.15672421780965065,0.09996081568650134,0.13373831148130905,0.08255467917499461,0.12898739118048422,0.09995245538120051,0.6065277051936521,0.40956917701958373,0.08758476926570993,0.5654981443972154,0.7226113330082922,0.4528704402725198,0.055845149757729196,0.1543484393646672,0.12849517193464632,0.10496168279388952,0.10351046894301952,0.10350117847822568
t0037,1/2/24 12:00,0.2243,0.22429999999999997,0.2243,0.00046650422552587745,0.011638363999634355,0.011638363999634355,0.011638363999634355,0.0,0.0,0.030537247783285627,0.030537247783285627,0.030537247783285627,0.0,0.0,0.2243,0.2243,0.22430000000000003,0.002979782270606532,0.002979782270606532,0.22430000000000003,0.019920045393582997,0.026340058175773944,0.026340058175773944,0.03645108549986598,0.17214621958060058,0.5007700728617187,0.24907791272784,0.3021245989749063,9.115539324341177e-06,0.01856444861302958,0.0,0.000978584952853672,0.28850583066987917,0.5798984173073237,0.0,0.0,0.20856173334595,0.29274963249874686,0.3816446839751566,0.19601906572097832,0.13356372896386143,0.09399827282243994,0.15286582632814696,0.15214409708532664,0.15518320808988154,0.15259543523414773,0.15263468391688131,0.3128649912847834,0.1526776352025967,0.15261119174338544,0.152596543274135,0.12517672194624524,0.09400380083153949,0.1525733780398203,0.09391085942262728,0.15454253996693518,0.15219301825905934,0.1525135581127495,0.15222339545508112,0.31325612592418234,0.09398166415181108,0.09395132681098028,0.23583268095446458,0.4424923143218844,0.785730455002739,0.890024143689412,0.8799018627653787,0.6110154261697153,0.7873579012779667,0.5739241283702179,0.6728073017012808,0.78456208837684,0.7126581710684629,0.35435280280545584,0.7126581710684629,0.7126581710684629,0.5208782150037526,0.5208782150037526,0.5208782150037526,0.5208782150037526,0.5208782150037526,0.5208782150037526,0.5208782150037526,0.5102745009791855,0.15271647179905962,0.7010869154359255,0.584193758301899,0.7009353412389765,0.5843418665518533,0.7007850077663033,0.5976445462256471,0.5974672317036274,0.7012218904173831,0.70116648263813,0.36924678350182927,0.14953105315753917,0.5841456123955904,0.3128558259068655,0.22989010345010408,0.130753725599418,0.17493637243216287,0.10798563210657053,0.14205246213715303,0.1307427899036885,0.6754535288414262,0.6128525361702357,0.3129374893755687,0.4662460164635914,0.6698432888736804,0.5381760447581825,0.2291164006461072,0.09647291766587038,0.080313764062267,0.15476042041608382,0.15262068275471993,0.15260698445835874
t0038,1/2/24 13:00,0.22149999999999997,0.22149999999999997,0.2215,0.00047498612053543883,0.011554095877352209,0.011554095877352209,0.011554095877352209,0.0,0.0,0.030156042728478674,0.030156042728478674,0.030156042728478674,0.0,0.0,0.22149999999999997,0.22149999999999997,0.2215,0.002841988870809698,0.002841988870809698,0.2215,0.026386051789951508,0.026304196966548926,0.026304196966548926,0.04828303403913159,0.09061924155174578,0.40580633623035056,0.29014388709337946,0.20998051151133051,0.0,0.1466810027952646,0.0,0.0008762201928197125,0.22300518059834698,0.4976887006763974,1.6728487824662e-05,0.0,0.09572582892449091,0.19873723946938338,0.3186777710883548,0.09811197086183372,0.08675859632855844,0.18410840917208546,0.22312061713033338,0.222067192189474,0.22650303203119462,0.2227259584338232,0.2227832452095755,0.2315336445662606,0.22284593624789004,0.22274895639320652,0.222727575712005,0.1890758730075111,0.1841192365301915,0.22269376409105374,0.18393719813281179,0.22556792265847792,0.22213859678483863,0.22260645184236286,0.22218293487456056,0.23182310114049823,0.18407587883045207,0.18401645901994665,0.2082300553663979,0.3274634781181044,0.7589141120505757,0.627024614748606,0.6439012151465107,0.4679057454129096,0.6907151965971601,0.48081508959759034,0.9140235079785809,0.80731663666029,0.6656703187620285,0.5347215443413468,0.6656703187620285,0.6656703187620285,0.7076245042280058,0.7076245042280058,0.7076245042280058,0.7076245042280058,0.7076245042280058,0.7076245042280058,0.7076245042280058,0.6932191256510662,0.2229026215488371,0.6548619933430683,0.5580115114665712,0.6547204129219144,0.5581529818387607,0.6545799914200816,0.614977950279835,0.6147954931286846,0.65498806898856,0.6549363144229425,0.26149348800196054,0.21825323332266333,0.5579655233512103,0.33328820743667514,0.24033534134796794,0.2240759171971033,0.299792819854041,0.18505766812732719,0.1120693125330761,0.224057176422877,0.6482188857166271,0.39722689832591296,0.2315872962935261,0.69243274557542,0.5216204035211849,0.5988447537513255,0.33879133006242684,0.400512397538228,0.33342682048143,0.22588593762259668,0.22276280932788045,0.22274281550446615
t0039,1/2/24 14:00,0.2225,0.22249999999999998,0.22249999999999998,0.00047498612053543883,0.011526006503258157,0.011526006503258157,0.011526006503258157,0.0,0.0,0.03029218739090973,0.03029218739090973,0.03029218739090973,0.0,0.0,0.22249999999999998,0.2225,0.22250000000000003,0.002841988870809698,0.002841988870809698,0.22250000000000003,0.024760652016919422,0.026304196966548926,0.026304196966548926,0.04530876440632538,0.024063602424597347,0.2967589883351277,0.3000464415761467,0.19100958494930834,0.0,0.224295362665836,0.0,0.00022951425810381273,0.22321318028799303,0.340745926187929,2.52649111875714e-05,0.000466669677061036,0.016288137517488907,0.19807355844606223,0.2805468252255042,0.0270582537342065,0.028583695697194877,0.1386051760732173,0.07553473645239496,0.07517811241512078,0.07667981135132307,0.07540112961223434,0.0754205233444869,0.2804029111717348,0.07544174662325814,0.07540891528808656,0.0754016771218404,0.2074403012348064,0.13861332740038093,0.07539023061407057,0.13847628062324385,0.07636324159219104,0.07520228556129517,0.07536067212781906,0.07521729567539832,0.2807534626703124,0.1385806857538979,0.13853595182059095,0.1036793844865076,0.39658043105895113,0.5290974369908842,0.43580131976321723,0.46040745594254007,0.6114381029149768,0.5426221928878356,0.5745954831654873,0.698065642164177,0.664146911968585,0.3726390166729063,0.4338101151590842,0.3726390166729063,0.3726390166729063,0.5404328768824269,0.5404328768824269,0.5404328768824269,0.5404328768824269,0.5404328768824269,0.5404328768824269,0.5404328768824269,0.5294310812402463,0.07546093673362496,0.36658856851188265,0.4147461763069789,0.3665093124786297,0.414851325205739,0.3664307052027935,0.5059176140562869,0.5057675138997907,0.36665914504689917,0.36663017309202,0.14811606090248228,0.07388694362242883,0.4147119953006558,0.31560279338291264,0.16044695843038936,0.06941781426112767,0.09287460493642238,0.05733011826683842,0.043476463211925664,0.06941200844495324,0.4332155598979677,0.5273537006607943,0.280467887044,0.606638333209012,0.3399335940470559,0.4317955624163214,0.453479098392296,0.2956325817885664,0.246114308526667,0.07647090164087478,0.0754136050284753,0.07540683636584926
t0040,1/2/24 15:00,0.2223,0.2223,0.2223,0.00046650422552587745,0.011619637750238321,0.011619637750238321,0.011619637750238321,0.0,0.0,0.03026495845842352,0.03026495845842352,0.03026495845842352,0.0,0.0,0.2223,0.2223,0.2223,0.00273003173347477,0.00273003173347477,0.2223,0.0183183740843908,0.026304196966548926,0.026304196966548926,0.03352023586169927,0.005867879041859084,0.23179188854769578,0.32237544968134046,0.14498975332860678,6.994626689297174e-06,0.23272465423842398,0.0,0.00014079639037402342,0.15835750123235828,0.23696541963384396,0.0,0.0,0.003144939111100609,0.15572690660547217,0.2071311162831753,0.0034325952494950176,0.004767914555193313,0.16396864697101546,0.0832719208052904,0.082878767006337,0.08453428817132654,0.08312462833118574,0.08314600860484664,0.11696846371898548,0.08316940582938305,0.0831332115104413,0.08312523192336999,0.152970254909027,0.1639782899159891,0.08311261292536644,0.1638161648406102,0.08418529149575862,0.08290541625949378,0.08308002670024794,0.08292196389163778,0.11711469426299646,0.16393967514877708,0.16388675531759905,0.05900244378614148,0.16543124879887,0.36483520978184264,0.5291639468978738,0.5559926792648311,0.31177927728386,0.4224766655461511,0.355067821095986,0.5327896519013193,0.55810666030819,0.4088857908967503,0.3161584721733595,0.4088857908967503,0.4088857908967503,0.4124784647150657,0.4124784647150657,0.4124784647150657,0.4124784647150657,0.4124784647150657,0.4124784647150657,0.4124784647150657,0.40408148523858817,0.08319056162373362,0.40224681276802765,0.2257301207174856,0.40215984746275935,0.22578734915011872,0.40207359401985,0.4251408609807671,0.4250147263928575,0.4023242543161433,0.40229246424544435,0.1055886600025322,0.08145534103702767,0.22571151733275518,0.21156624004942537,0.16430535119526926,0.04767431422414067,0.06378381610412286,0.039372805120009575,0.03994536553702818,0.047670326943533,0.41984067991513535,0.3413751290505154,0.1169955680308703,0.4508655127850753,0.24748732865902182,0.4684021739063769,0.549066370654156,0.19655044232438762,0.16362836569168698,0.0843039793931281,0.0831383816309526,0.08313091963975953
t0041,1/2/24 16:00,0.2221,0.2221,0.22209999999999996,0.00046650422552587745,0.011582185251446256,0.011582185251446256,0.011582185251446256,0.0,0.0,0.030237729525937302,0.030237729525937302,0.030237729525937302,0.0,0.0,0.2221,0.2221,0.2221,0.002773092170911281,0.002773092170911281,0.2221,0.013513360156814194,0.02636695408269271,0.02636695408269271,0.02472768694719914,0.0,0.16807486953391507,0.2907538438030708,0.12434780840661344,0.0059569670184212,0.21360179811040803,0.0,0.00020184882487959667,0.0764033734105693,0.11292728132037738,0.00256431108886816,0.0,2.1766717186235632e-05,0.10071086042859044,0.13112372152756865,3.1304561163266805e-05,0.0,0.12414027895736765,0.09215922208078232,0.09172410844440584,0.09355631720371192,0.09199620963071987,0.09201987174118206,0.1360973798521241,0.0920457660641575,0.0920057088606591,0.0919968776420452,0.08942402100437542,0.12414757960844444,0.09198291186548804,0.12402483509322491,0.09317007341567277,0.09175360187287725,0.09194684783419846,0.09177191557203165,0.13626752480625576,0.12411834445854059,0.1240782789781819,0.06512424749714049,0.19248572471022907,0.24645955043596482,0.2602330885938053,0.27507828543643337,0.1803401252691256,0.23991532284585557,0.22634183432214505,0.3047873719560562,0.24414370535990398,0.16945066685469543,0.24492079411316706,0.16945066685469543,0.16945066685469543,0.2359622166090017,0.2359622166090017,0.2359622166090017,0.2359622166090017,0.2359622166090017,0.2359622166090017,0.2359622166090017,0.2311586448844545,0.0920691797374701,0.16669933800886183,0.12415713101958979,0.1666632978008158,0.12418860806831447,0.16662755260314674,0.1859778291168001,0.18592265155334078,0.16673143137640498,0.16671825691840447,0.11966240190025362,0.09014876553466501,0.12414689869938327,0.1361560468385396,0.11454204620354655,0.15229543599640616,0.20375718541900192,0.12577629316201203,0.043415953970082674,0.15228269864195276,0.14362106543408645,0.28490354926222844,0.13612891677851388,0.276460432035458,0.1763564075141852,0.12252412814450238,0.1346036056669536,0.1067148117026176,0.08884014722885633,0.09330142842929809,0.09201143076883349,0.09200317238717433
t0042,1/2/24 17:00,0.2187,0.21869999999999998,0.21869999999999995,0.00046650422552587745,0.011816263368896665,0.011816263368896665,0.011816263368896665,0.0,0.0,0.029774837673671718,0.029774837673671718,0.029774837673671718,0.0,0.0,0.2187,0.2187,0.2187,0.0028161526083477916,0.0028161526083477916,0.2187,0.007747343443722274,0.026465572408061497,0.026465572408061497,0.01417662824979898,0.0,0.05383167155742373,0.3200125561063579,0.10846525425101464,0.01308676906081115,0.22084585358007,0.0,3.813255091657338e-05,0.018341763514950954,0.05033157871646711,0.00129936056735255,0.024807982771814605,0.0,0.07680299133085519,0.023943250330626987,0.0,0.0,0.04525345359433162,0.027983740116834143,0.02785161978588156,0.028407961870835996,0.027934242107461316,0.027941427002633242,0.03792945171849606,0.027949289699260797,0.027937126506612148,0.027934444946145196,0.026704528685056107,0.04525611493581955,0.027930204299871492,0.045211370286700886,0.028290680653154383,0.02786057533497214,0.027919253616300363,0.027866136208709445,0.037976870007003186,0.045245457705864765,0.0452308524434037,0.01557100687862211,0.05364451549198889,0.04822993223866406,0.05177405375749831,0.05490127763119856,0.046183887945654,0.08042649731829488,0.06548087040864173,0.07241565306662846,0.07688527434212901,0.05796553856075371,0.060134721450387556,0.05796553856075371,0.05796553856075371,0.05606320860712594,0.05606320860712594,0.05606320860712594,0.05606320860712594,0.05606320860712594,0.05606320860712594,0.05606320860712594,0.05492190875190872,0.02795639915759134,0.05702436635254242,0.031216701371791562,0.057012037749132514,0.0312246156141877,0.056999810062618804,0.058567786509670657,0.05855041009565321,0.057035344824143706,0.05703083811686767,0.05137717987186675,0.027373273879896583,0.031214128669912838,0.05649981064005787,0.02909889318907628,0.039400365799580166,0.05271403957234143,0.03253959599692439,0.006508445687506438,0.039397070517476,0.03368234745202448,0.04229252886236227,0.0379382408541,0.09077577159292399,0.042128012499926,0.016794807002395832,0.026145663465060878,0.0,1.3916435407475766e-17,0.02833056602199038,0.027938863938718486,0.027936356317658836
t0043,1/2/24 18:00,0.2209,0.22089999999999999,0.22089999999999999,0.00046650422552587745,0.015973490734815937,0.015973490734815937,0.015973490734815937,0.0,0.0,0.03007435593102004,0.03007435593102004,0.03007435593102004,0.0,0.0,0.2209,0.2209,0.22089999999999999,0.0029022734832208122,0.0029022734832208122,0.22089999999999999,0.02362168575260497,0.026510398919592768,0.026510398919592768,0.043224604663629054,0.0,0.011593249355821445,0.25677469860156615,0.07713531725426846,0.0097788137419939,0.20718436712955998,0.0,0.0,0.019084478257863476,0.041745281431575,0.00590295153398568,0.15221193867485058,0.0,0.06287710756844316,0.008607199478313314,0.0,0.0001480222676634831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0044,1/2/24 19:00,0.2184,0.21839999999999998,0.21839999999999998,0.0030874097834803524,0.016132663854682216,0.016132663854682216,0.016132663854682216,0.0,0.0,0.029733994274942402,0.029733994274942402,0.029733994274942402,0.0,0.0,0.2184,0.2184,0.21839999999999998,0.0031089635829160637,0.0031089635829160637,0.21839999999999998,0.048809450118642315,0.026617982547267816,0.026617982547267816,0.08931492897346555,0.030074618223029637,0.02168654192696825,0.20701220585608615,0.0617592122716971,0.01758188138260268,0.27920680652540003,0.00033062184022995854,0.0,0.01159820486091539,0.020957572481469056,0.366862230518833,0.324056763587144,0.023356091518502816,0.037235873368153906,0.011216945436476625,0.022162795542975178,0.02733971811610982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0045,1/2/24 20:00,0.2171,0.2171,0.21709999999999996,0.003197674418604651,0.016085848231192135,0.016085848231192135,0.016085848231192135,0.0,0.0,0.029557006213782034,0.029557006213782034,0.029557006213782034,0.0,0.0,0.2171,0.2171,0.2171,0.003065903145479553,0.003065903145479553,0.2171,0.04924842669968018,0.026384884687305214,0.026384884687305214,0.09011819887429644,0.04261486571013819,0.04027830344716313,0.2090727299136595,0.06339752792288347,0.017411290298884254,0.231354996720742,0.0005060055115352368,0.0,0.02263776546963896,0.019040548105733496,0.658510705190567,0.5589677765877401,0.045110778812239356,0.04555676278031245,0.03430888907154211,0.04118665497800114,0.05114966634925367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0046,1/2/24 21:00,0.21989999999999998,0.21989999999999998,0.21989999999999998,0.004147646659675528,0.016085848231192135,0.016085848231192135,0.016085848231192135,0.0,0.0,0.029938211268588987,0.029938211268588987,0.029938211268588987,0.0,0.0,0.21989999999999998,0.21989999999999998,0.21989999999999998,0.0029711701831192294,0.0029711701831192294,0.21989999999999998,0.04742133498400907,0.02628626636193642,0.02628626636193642,0.08677485928705442,0.018622295763733494,0.01485813276210271,0.20422066330433333,0.04843629489627018,0.0043414368698609495,0.14041547198750462,0.002239032455597973,0.0,0.013525872248154085,0.007112728721874263,0.6412879915682741,0.603842467832588,0.019377115242911816,0.04066412187642257,0.01087353516904753,0.019017257728663674,0.014122483383714156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0047,1/2/24 22:00,0.22119999999999995,0.22119999999999998,0.22119999999999995,0.0048601258404786865,0.016085848231192135,0.016085848231192135,0.016085848231192135,0.0,0.0,0.030115199329749355,0.030115199329749355,0.030115199329749355,0.0,0.0,0.22119999999999995,0.22119999999999995,0.22119999999999998,0.0028936613957335103,0.0028936613957335103,0.22119999999999998,0.04648406066233364,0.026277301059630165,0.026277301059630165,0.08505976949879389,0.000963061070088247,0.0006573969606911445,0.14748134624305642,0.018973422026808514,0.0012393607937059225,0.209536825684278,0.0030958427979012847,0.0,0.003732651521028235,0.001122285206740737,0.6545972529940749,0.6584787583682701,0.0011614209817559908,0.017317232670779583,0.0016092405008381867,0.0010595285782851263,0.0008953687791879879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0048,1/2/24 23:00,0.2196,0.2196,0.21959999999999996,0.00046650422552587745,0.015327435130652807,0.015327435130652807,0.015327435130652807,0.0,0.0,0.029897367869859665,0.029897367869859665,0.029897367869859665,0.0,0.0,0.2196,0.2196,0.2196,0.002798928433373187,0.002798928433373187,0.2196,0.04039770968740328,0.026089029711198836,0.026089029711198836,0.07392254087376039,0.0,0.0,0.12752313324331485,0.012668828480748622,0.000517104314405015,0.224142556416606,0.0067309092584557865,0.0,2.640958196116296e-05,0.0001028011499043734,0.656260029334283,0.65824624767373,4.265594073450436e-05,0.004677571647279876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0049,1/3/24 0:00,0.2254,0.2254,0.22540000000000002,0.00046650422552587745,0.01743413818770649,0.01743413818770649,0.01743413818770649,0.0,0.0,0.030687006911959785,0.030687006911959785,0.030687006911959785,0.0,0.0,0.2254,0.2254,0.22540000000000002,0.0028678251332716043,0.0028678251332716043,0.22540000000000002,0.028343650056741977,0.028437938915437357,0.028437938915437357,0.051865183596890914,0.0033552452718020056,0.0012960065101486687,0.1645066924906318,0.023375070032850595,0.0027815416327227503,0.251793390122742,0.024560944804992508,0.0,8.740895116012783e-05,0.04563068264285605,0.6542578059764691,0.6394429384624639,0.0087722958103093,0.012596909838343402,5.436435231158198e-05,0.003205777159185608,0.001820705658863271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t0050,1/3/24 1:00,0.22190000000000001,0.22190000000000001,0.2219,0.00046650422552587745,0.0010393068414798177,0.0010393068414798177,0.0010393068414798177,0.0,0.0,0.030210500593451095,0.030210500593451095,0.030210500593451095,0.0,0.0,0.22190000000000001,0.22190000000000001,0.2219,0.0028764372207589063,0.0028764372207589063,0.2219,0.009610027855153202,0.026053168501973818,0.026053168501973818,0.017585097829000265,0.03221765039526951,0.020660975857281563,0.17241275540336615,0.05917937993927939,0.0162300751335968,0.22541203293769999,0.013455242629571639,0.0,0.012566651502482436,0.033778186088564734,0.682488351253223,0.722819887906882,0.03642293553290572,0.05291950690255518,0.013416204056318853,0.030364681107128554,0.02289774341541138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
